Date,Open,High,Low,Close,Volume
20231205,4.84,4.84,4.39,4.42,829411
20231206,4.4,4.89,4.34,4.62,1483480
20231207,4.66,4.72,4.53,4.66,693370
20231208,4.63,4.74,4.5,4.71,784928
20231211,4.69,4.7,4.46,4.59,767138
20231212,4.66,4.66,4.36,4.38,1014201
20231213,4.42,5.02,4.31,4.96,1366796
20231214,5.19,5.47,5.09,5.18,1567785
20231215,5.25,5.39,4.73,4.87,1789969
20231218,4.9,5.01,4.69,4.71,1089575
20231219,4.8,5.17,4.8,5.06,1463432
20231220,5.08,5.23,4.72,4.74,1037474
20231221,4.92,5.09,4.9,5.03,981398
20231222,5.11,5.18,4.92,4.95,951028
20231226,5.0,5.11,4.89,5.05,856898
20231227,5.2,5.29,4.99,5.11,1263650
20231228,5.09,5.49,5.07,5.33,1733617
20231229,5.35,5.38,4.85,4.9,1360146
20240102,4.94,5.07,4.63,4.77,977011
20240103,4.7,4.75,4.38,4.52,1552682
20240104,4.52,4.72,4.46,4.65,677546
20240105,4.54,4.69,4.38,4.58,854103
20240108,4.54,4.8,4.38,4.73,771687
20240109,4.63,4.85,4.62,4.65,732165
20240110,4.63,4.8,4.46,4.8,1048525
20240111,4.74,4.74,4.42,4.44,1273809
20240112,4.44,4.59,4.35,4.4,1113933
20240116,4.3,4.51,4.17,4.3,1481523
20240117,4.15,4.17,3.94,4.05,2404498
20240118,4.09,4.16,3.95,4.07,1217278
20240119,4.1,4.19,3.94,4.12,911200
20240122,4.13,4.39,4.13,4.24,672006
20240123,4.36,4.43,4.22,4.37,620430
20240124,4.46,4.49,4.1,4.13,790562
20240125,4.19,4.27,3.92,4.0,1352563
20240126,4.02,4.24,3.94,3.95,1069934
20240129,3.95,4.16,3.85,4.13,768852
20240130,4.09,4.11,3.94,3.95,631079
20240131,3.95,4.0,3.67,3.67,1076280
20240201,3.7,3.79,3.64,3.74,892113
20240202,3.65,3.72,3.51,3.65,761786
20240205,3.56,3.56,3.45,3.46,713307
20240206,3.46,3.77,3.41,3.77,840212
20240207,3.8,3.8,3.54,3.57,766985
20240208,3.58,3.71,3.49,3.67,1005748
20240209,3.75,3.79,3.64,3.67,203670
